"","ENSEMBL","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","Category"
"ENSG00000078795.16","ENSG00000078795.16","PKD2L2",0.291498880996845,2.7575809448445,3.32993783852478,0.00182896477014552,0.0439640375722382,-1.32018855227624,3.11668565620603,"p-value"
"ENSG00000074266.19","ENSG00000074266.19","EED",0.37031585238093,2.53745220881615,3.32607321474688,0.00184502706977196,0.0442065288929129,-1.32512601935311,3.11410677583355,"p-value"
"ENSG00000171476.21","ENSG00000171476.21","HOPX",-0.386040563725361,1.72569037767988,-3.32514223644374,0.00184621788504088,0.0442065288929129,-1.33480042915102,-3.1139164069642,"p-value"
"ENSG00000267203.1","ENSG00000267203.1","SNRPGP4",0.359887862614483,2.09148723990807,3.32494347527542,0.00184886151754548,0.0442077783053861,-1.34281562977823,3.11349418736878,"p-value"
"ENSG00000272661.1","ENSG00000272661.1","RP4-548D19.3",-0.383527245750559,2.00140209287371,-3.32378114613933,0.00185109489541884,0.0442077783053861,-1.32464168264803,-3.11313792234019,"p-value"
"ENSG00000246283.2","ENSG00000246283.2","CTD-2036P10.3",0.310538547649208,2.56396960042854,3.32796121839487,0.00185343540790856,0.0442077783053861,-1.32989342813856,3.11276499089638,"p-value"
"ENSG00000133657.14","ENSG00000133657.14","ATP13A3",0.284570932446469,4.43120939094141,3.32628919604475,0.00185603106748978,0.044212714321967,-1.30036636219922,3.11235191059692,"p-value"
"ENSG00000169016.16","ENSG00000169016.16","E2F6",0.257570704755827,3.40633041559467,3.31937437742904,0.00186327423325421,0.0443017945661221,-1.34670153740972,3.11120201414312,"p-value"
"ENSG00000169957.9","ENSG00000169957.9","ZNF768",-0.372633355658893,4.12151292061098,-3.32216351599583,0.00186804312909885,0.0443277054826804,-1.34782723706795,-3.1104471628585,"p-value"
"ENSG00000119772.16","ENSG00000119772.16","DNMT3A",-0.329378447938336,5.27268905496451,-3.32309506672861,0.00187603951835013,0.0444604551154193,-1.27196560329878,-3.10918540703991,"p-value"
"ENSG00000234127.8","ENSG00000234127.8","TRIM26",-0.373870098941427,2.61199930875448,-3.31361367584521,0.00188714850522794,0.0446094912940792,-1.36414161805989,-3.1074406865191,"p-value"
"ENSG00000135018.13","ENSG00000135018.13","UBQLN1",0.153332782043596,6.03090316704152,3.3145325714265,0.00189540605080674,0.0447475390234463,-1.36048802078106,3.10614990047565,"p-value"
"ENSG00000164347.17","ENSG00000164347.17","GFM2",0.278462543384501,4.0758766124222,3.31091200251096,0.0019017664507275,0.0448405034860068,-1.3542325288403,3.10515918505963,"p-value"
"ENSG00000085276.17","ENSG00000085276.17","MECOM",0.262941954616056,2.73185352039184,3.31118536876468,0.00191333365503151,0.0449985929110269,-1.37352187189821,3.10336521567391,"p-value"
"ENSG00000229320.3","ENSG00000229320.3","KRT8P12",-0.354393278844366,1.29844825529896,-3.31286459746478,0.00193509937616726,0.0452573673308793,-1.37063996719982,-3.10001638489711,"p-value"
"ENSG00000153250.19","ENSG00000153250.19","RBMS1",0.262246720159375,4.19173487762842,3.31157796766288,0.00194134299983524,0.045277452393606,-1.36765140640738,3.09906213692081,"p-value"
"ENSG00000074800.13","ENSG00000074800.13","ENO1",-0.310790129820481,4.52203016567314,-3.30488489675914,0.00194320302987239,0.045277452393606,-1.37842386665139,-3.09877840286395,"p-value"
"ENSG00000070814.17","ENSG00000070814.17","TCOF1",-0.458591368656542,3.50421849171717,-3.29805391129022,0.00194880558913609,0.045277452393606,-1.35697758515085,-3.09792527736848,"p-value"
"ENSG00000103742.11","ENSG00000103742.11","IGDCC4",-0.373791240413188,4.09983596909917,-3.30339693732522,0.00195802359662155,0.045277452393606,-1.38858477715803,-3.09652650022971,"p-value"
"ENSG00000151503.12","ENSG00000151503.12","NCAPD3",0.233436163280864,2.96128381777035,3.30662577485999,0.00196520013525769,0.045277452393606,-1.39077150621616,3.09544168293258,"p-value"
"ENSG00000125484.11","ENSG00000125484.11","GTF3C4",0.1750980663038,3.95814336200707,3.29982231635326,0.00197086720677828,0.045277452393606,-1.40235470661486,3.09458760588097,"p-value"
"ENSG00000102178.12","ENSG00000102178.12","UBL4A",-0.333814240993481,4.28822056489387,-3.30429844538568,0.00197152215129258,0.045277452393606,-1.38669811430106,-3.09448904540631,"p-value"
"ENSG00000112282.17","ENSG00000112282.17","MED23",0.269929492054604,4.12358211956559,3.30509526066114,0.00197352232880137,0.045277452393606,-1.37897497387203,3.09418823112898,"p-value"
"ENSG00000269929.1","ENSG00000269929.1","RP11-2B6.2",0.395122436424995,2.42285426738294,3.30294547974032,0.00197411551578368,0.045277452393606,-1.39110167596708,3.09409907329575,"p-value"
"ENSG00000188529.14","ENSG00000188529.14","SRSF10",0.236637571154322,5.44196770783606,3.30143707558698,0.00198144019769004,0.0453892037364417,-1.39289584128783,3.09300017293693,"p-value"
"ENSG00000274629.1","ENSG00000274629.1","RP11-92F20.1",0.469651499640147,2.93218436666229,3.2960416428859,0.00199932598373017,0.0456295001638245,-1.38937873333658,3.09033241048829,"p-value"
"ENSG00000115137.11","ENSG00000115137.11","DNAJC27",0.377220204586114,2.58456765700584,3.30672610053138,0.00200313760134736,0.0456474582205546,-1.38697371112319,3.08976671944678,"p-value"
"ENSG00000093100.13","ENSG00000093100.13","XXbac-B461K10.4",-0.317869303974977,4.05004321001007,-3.3036501459824,0.00200504530408509,0.0456474582205546,-1.36761585679323,-3.08948396369336,"p-value"
"ENSG00000146054.17","ENSG00000146054.17","TRIM7",-0.320335712914275,6.16479501343983,-3.2935284827896,0.00201089946510392,0.0456683904289675,-1.41694700708146,-3.08861781077657,"p-value"
"ENSG00000087995.15","ENSG00000087995.15","METTL2A",0.241910807037509,2.60456720689655,3.29678281096531,0.00201783013337766,0.0457696298268224,-1.40775216758879,3.08759536957926,"p-value"
"ENSG00000171858.17","ENSG00000171858.17","RPS21",0.227677258752986,5.0447745329295,3.29085572754867,0.00203165641271486,0.045886917196994,-1.42142588224196,3.08556525000509,"p-value"
"ENSG00000134333.13","ENSG00000134333.13","LDHA",-0.195550010931162,7.85450509935077,-3.29345883611825,0.00203774831977553,0.045886917196994,-1.41869674813136,-3.08467479281867,"p-value"
"ENSG00000167528.12","ENSG00000167528.12","ZNF641",-0.171867674199565,4.43047455096687,-3.29272798990981,0.00204035511659874,0.045886917196994,-1.42453012189487,-3.08429450200156,"p-value"
"ENSG00000279328.1","ENSG00000279328.1","RP11-203H19.2",-0.471096600043078,-0.0640986489645673,-3.29988458032218,0.00204458796168846,0.0459263089598199,-1.40912984116145,-3.08367794480416,"p-value"
"ENSG00000130559.18","ENSG00000130559.18","CAMSAP1",-0.178686353128038,5.5130986706819,-3.28472258704295,0.00205675813708595,0.0460747853630154,-1.42776904330333,-3.08191173605159,"p-value"
"ENSG00000272779.1","ENSG00000272779.1","LL22NC03-80A10.6",0.256809362037905,2.07596402674953,3.28563271073945,0.00207378653211245,0.0463100319677876,-1.44357349413728,3.07945649853994,"p-value"
"ENSG00000184517.11","ENSG00000184517.11","ZFP1",0.335248716969581,2.21842679668129,3.285312238728,0.00207418102011432,0.0463100319677876,-1.43872074100076,3.07939983881035,"p-value"
"ENSG00000088766.11","ENSG00000088766.11","CRLS1",0.211638268040308,3.93134185697499,3.2819595953196,0.00208780267625493,0.0465019732067418,-1.44248489809763,3.07744941884292,"p-value"
"ENSG00000152348.15","ENSG00000152348.15","ATG10",0.220621956912173,5.68313464215105,3.28118158902814,0.00209648230487534,0.0465809721663649,-1.44177957219201,3.07621270347823,"p-value"
"ENSG00000140464.19","ENSG00000140464.19","PML",-0.356544896374235,3.61242466952059,-3.27631226482239,0.00210599315437145,0.0466415439645317,-1.45604166273205,-3.07486293232038,"p-value"
"ENSG00000138363.14","ENSG00000138363.14","ATIC",0.261665405401592,3.66168372734741,3.28040826037949,0.00210666868844068,0.0466415439645317,-1.45416594973319,3.07476727390994,"p-value"
"ENSG00000162927.13","ENSG00000162927.13","PUS10",0.381020868373122,2.87369129886867,3.27665841892246,0.00212107893178346,0.0468132948164894,-1.41641307206744,3.07273339558614,"p-value"
"ENSG00000204371.11","ENSG00000204371.11","EHMT2",-0.438468867428578,2.63687263443954,-3.27218013852432,0.00212996598798616,0.0468132948164894,-1.44746141828566,-3.07148537418108,"p-value"
"ENSG00000120215.9","ENSG00000120215.9","MLANA",0.430333359253438,1.21868233107018,3.28410249677148,0.00213449990256529,0.0468132948164894,-1.38748303718173,3.0708505086686,"p-value"
"ENSG00000120705.12","ENSG00000120705.12","ETF1",0.206873178145833,5.06171054257472,3.26824270916502,0.002145118453545,0.0468279816229303,-1.45133491086276,3.0693684620358,"p-value"
"ENSG00000169288.17","ENSG00000169288.17","MRPL1",0.446848650538379,3.20417150299265,3.27128419269867,0.00214888125658898,0.0468476362523032,-1.45691458221245,3.06884489591373,"p-value"
"ENSG00000248429.5","ENSG00000248429.5","RP11-597D13.9",-0.296564708840421,2.00017912495583,-3.27189632056003,0.00216718703657678,0.047080357816901,-1.47382633059543,-3.06630971262768,"p-value"
"ENSG00000160271.14","ENSG00000160271.14","RALGDS",-0.377812945521258,3.95884432767782,-3.25805984040441,0.00218695352313042,0.047279638653474,-1.47963479551946,-3.06359418404892,"p-value"
"ENSG00000137714.2","ENSG00000137714.2","FDX1",0.254007153264275,3.18965814153016,3.26686385199833,0.00219525929371624,0.047279638653474,-1.48653557279461,3.06245984132082,"p-value"
"ENSG00000213090.2","ENSG00000213090.2","AC007256.5",0.45438387097428,0.573597828209987,3.2653274269888,0.00219715212232263,0.047279638653474,-1.48941574633353,3.06220188279711,"p-value"
"ENSG00000150907.7","ENSG00000150907.7","FOXO1",0.189230933229181,5.55767981132634,3.26583212860843,0.00219921804897267,0.047279638653474,-1.4887282368711,3.06192056649587,"p-value"
"ENSG00000110328.5","ENSG00000110328.5","GALNT18",-0.398550741983449,1.11525761625723,-3.26885175516401,0.00220437366722013,0.047279638653474,-1.48300104409696,-3.06121958332118,"p-value"
"ENSG00000243368.2","ENSG00000243368.2","MCCC1-AS1",-0.437584585487129,-0.0653456323027268,-3.26238130977159,0.00220701322581455,0.047279638653474,-1.49829105366598,-3.06086127735696,"p-value"
"ENSG00000220749.4","ENSG00000220749.4","RPL21P28",0.265138363829566,3.55453986057875,3.26235049462063,0.00221129313440795,0.0473165602598344,-1.48722324735799,3.0602811364922,"p-value"
"ENSG00000137955.15","ENSG00000137955.15","RABGGTB",0.25898536491908,4.63022318433068,3.26105895933447,0.00221534832245283,0.0473485936492834,-1.48875107705273,3.05973240511532,"p-value"
"ENSG00000123080.10","ENSG00000123080.10","CDKN2C",-0.343630844560805,1.63480764399329,-3.25903902244005,0.00221985365632718,0.0473776466370868,-1.50751737039676,-3.05912384028808,"p-value"
"ENSG00000181744.8","ENSG00000181744.8","C3orf58",0.40702006494078,2.60679823763664,3.26170871009661,0.00222182707228869,0.0473776466370868,-1.49456288221877,3.0588576345329,"p-value"
"ENSG00000184428.12","ENSG00000184428.12","TOP1MT",-0.485387841352671,0.653312264056107,-3.26076542013693,0.00222631812859364,0.0474187827872723,-1.50126502093747,-3.05825261612498,"p-value"
"ENSG00000185361.8","ENSG00000185361.8","TNFAIP8L1",-0.387195715451904,1.79156586135877,-3.26098377589463,0.00224621807612287,0.0477327788415134,-1.49868123148794,-3.05558515473269,"p-value"
"ENSG00000129538.13","ENSG00000129538.13","RNASE1",-0.278592690433377,4.38678834087689,-3.25584436928398,0.00225917002691197,0.0478980275236124,-1.51718046145709,-3.05386063698746,"p-value"
"ENSG00000147140.15","ENSG00000147140.15","NONO",-0.141309370142474,5.15701364618665,-3.24979657558172,0.00226729833987972,0.0480153603808166,-1.52179153864017,-3.05278299412562,"p-value"
"ENSG00000227227.1","ENSG00000227227.1","AC017101.10",0.408944706103455,0.392195379527432,3.25400073325966,0.00228047496828257,0.0481841451917148,-1.51707375285574,3.05104354752582,"p-value"
"ENSG00000147854.16","ENSG00000147854.16","UHRF2",0.240273989271904,4.08047838210912,3.25008176722778,0.00229501473727055,0.0482656139026301,-1.51688736503578,3.04913480551966,"p-value"
"ENSG00000172331.11","ENSG00000172331.11","BPGM",-0.325400314577776,2.70920255444709,-3.24646999418745,0.00229909353201428,0.0482656139026301,-1.53112982741464,-3.04860134180301,"p-value"
"ENSG00000247137.8","ENSG00000247137.8","RP11-727A23.5",-0.374513275233606,2.40460574732501,-3.24567638709489,0.00230062796972166,0.0482656139026301,-1.53212302427909,-3.04840087776954,"p-value"
"ENSG00000158042.8","ENSG00000158042.8","MRPL17",-0.379196880330665,2.11701365291747,-3.24894871786207,0.00230380903338777,0.0482656139026301,-1.5305922063127,-3.04798568286593,"p-value"
"ENSG00000107745.17","ENSG00000107745.17","MICU1",-0.137650951979556,4.81423594716043,-3.24665592206608,0.00230925349565182,0.0482656139026301,-1.53762168015775,-3.04727628432987,"p-value"
"ENSG00000196591.11","ENSG00000196591.11","HDAC2",0.189531119444713,4.37074422255607,3.20640146969266,0.00232187374619292,0.0484504635493626,-1.56749553161013,3.04563777305428,"p-value"
"ENSG00000231628.1","ENSG00000231628.1","RP3-355L5.4",-0.3584662263244,1.72302682605388,-3.20433753535157,0.00233574373935617,0.0485755964851049,-1.57365629728521,-3.0438463865999,"p-value"
"ENSG00000133193.12","ENSG00000133193.12","FAM104A",0.213447995650431,3.51902153739783,3.2425468526063,0.00234297803047459,0.0486268784474569,-1.54550461519962,3.04291589986335,"p-value"
"ENSG00000108669.16","ENSG00000108669.16","CYTH1",-0.241354974794053,5.0472981187595,-3.2379271259695,0.00234558220460095,0.0486268784474569,-1.55172887856698,-3.04258159047782,"p-value"
"ENSG00000090054.13","ENSG00000090054.13","SPTLC1",0.242960267923676,2.5636774476521,3.24197692259426,0.0023470931712791,0.0486268784474569,-1.55102099995484,3.04238777675717,"p-value"
"ENSG00000111737.11","ENSG00000111737.11","RAB35",-0.314860029725643,2.63115765655408,-3.23849736379497,0.00234871842519998,0.0486268784474569,-1.52677712226011,-3.04217943075635,"p-value"
"ENSG00000189227.5","ENSG00000189227.5","C15orf61",-0.189036882932401,3.61272223449073,-3.2435242411404,0.00236161302812748,0.0487676143814302,-1.53948693635854,-3.04053109704383,"p-value"
"ENSG00000129965.13","ENSG00000129965.13","INS-IGF2",-0.396789795254107,4.1172709128384,-3.23241214915928,0.00236605530901315,0.0487676143814302,-1.56703227971682,-3.03996514264062,"p-value"
"ENSG00000023330.14","ENSG00000023330.14","ALAS1",-0.24710749194692,4.47572162492788,-3.23975856225935,0.00237276595242409,0.0488032224715483,-1.555484136559,-3.03911203702449,"p-value"
"ENSG00000133318.13","ENSG00000133318.13","RTN3",0.24423056465085,4.94089665711597,3.23689473510573,0.00238460113490941,0.0489290788024234,-1.55997146342683,3.03761283181673,"p-value"
"ENSG00000040199.18","ENSG00000040199.18","PHLPP2",0.247165263926687,2.51511280273716,3.2370360356367,0.00238504591556121,0.0489290788024234,-1.56339128527308,3.03755662276518,"p-value"
"ENSG00000140307.10","ENSG00000140307.10","GTF2A2",0.353142826084673,2.9085303708882,3.23713500121142,0.00238710671341447,0.0489290788024234,-1.55722083034603,3.03729631508369,"p-value"
"ENSG00000106355.9","ENSG00000106355.9","LSM5",0.31404911995931,2.97004792628323,3.23313771438429,0.00239334560056145,0.0490026921690175,-1.55085127765926,3.03650950837516,"p-value"
"ENSG00000047849.21","ENSG00000047849.21","MAP4",-0.133904180823266,9.93424025307488,-3.23205093045432,0.00240557900172931,0.0490855133710917,-1.56906449336701,-3.03497214867437,"p-value"
"ENSG00000213719.8","ENSG00000213719.8","CLIC1",-0.43553286175574,2.33847255173049,-3.23018932496332,0.00240847072316658,0.0490855133710917,-1.57501490006737,-3.03460979475698,"p-value"
"ENSG00000165476.13","ENSG00000165476.13","REEP3",0.357708485437655,3.5888880047031,3.23901109087962,0.00241019384973283,0.0490855133710917,-1.51324371501778,3.03439406365635,"p-value"
"ENSG00000004534.14","ENSG00000004534.14","RBM6",-0.186077043712797,5.56454797458671,-3.23155608255762,0.00241604298427857,0.0491080591961553,-1.57095673783781,-3.03366281821138,"p-value"
"ENSG00000083750.12","ENSG00000083750.12","RRAGB",-0.377726194367774,2.53094613778712,-3.22428885145059,0.00243788636761309,0.0493671913784318,-1.57840606541293,-3.0309462564812,"p-value"
"ENSG00000164548.10","ENSG00000164548.10","TRA2A",0.209825645035951,4.04104068184057,3.22855908379851,0.00243911273376228,0.0493671913784318,-1.58226578680125,3.03079440024408,"p-value"
"ENSG00000149503.12","ENSG00000149503.12","INCENP",-0.38910067132584,2.09940350700507,-3.22076671186418,0.00244798402110315,0.0494647775617884,-1.57356682819059,-3.0296979788826,"p-value"
"ENSG00000235522.6","ENSG00000235522.6","AC009505.2",-0.376284972874655,1.44380906800373,-3.22134406737792,0.0024637847626093,0.0496377072593424,-1.59335176702102,-3.02775410587918,"p-value"
"ENSG00000223442.1","ENSG00000223442.1","TH2LCRR",0.400433565929854,0.560057028034696,3.22927236086243,0.0024645876585086,0.0496377072593424,-1.5745246271234,3.02765563513136,"p-value"
"ENSG00000228172.5","ENSG00000228172.5","RP1-317E23.3",-0.397421841596281,1.40523225177143,-3.18444062327018,0.00247351906057449,0.0497634394480143,-1.62358713261513,-3.02656222290443,"p-value"
"ENSG00000053900.10","ENSG00000053900.10","ANAPC4",0.297130447862666,3.16407546507532,3.23745973159314,0.00248082032311083,0.0498561382849712,-1.54773624137536,3.02567105814361,"p-value"
